date,year,month,sudden-onset environmental disaster,environmental cooperation,environmental government initiatives,environmental security,environmental -999,environmental arrest,human-induced disaster,displacement,-999,environmental legal action,environmental opinion,slow-onset environmental disaster,environmental corruption,environmental crime,environmental legal change,environmental activism,environmental corporate initiatives,lethal environmental violence,environmental protests,nonlethal environmental violence,total_articles,total_from_source,total_label_events,total_local_docs,sudden-onset environmental disasterNorm,environmental cooperationNorm,environmental government initiativesNorm,environmental securityNorm,environmental -999Norm,environmental arrestNorm,human-induced disasterNorm,displacementNorm,-999Norm,environmental legal actionNorm,environmental opinionNorm,slow-onset environmental disasterNorm,environmental corruptionNorm,environmental crimeNorm,environmental legal changeNorm,environmental activismNorm,environmental corporate initiativesNorm,lethal environmental violenceNorm,environmental protestsNorm,nonlethal environmental violenceNorm
2012-01-01,2012,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,5,5,5,287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104529616724738,0.0,0.0034843205574912,0.0,0.0034843205574912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-01,2012,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,290,0.0034482758620689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-01,2012,3,0,0,1,0,0,0,1,1,3,0,0,1,0,0,0,0,0,1,0,1,8,8,9,394,0.0,0.0,0.0025380710659898,0.0,0.0,0.0,0.0025380710659898,0.0025380710659898,0.0076142131979695,0.0,0.0,0.0025380710659898,0.0,0.0,0.0,0.0,0.0,0.0025380710659898,0.0,0.0025380710659898
2012-04-01,2012,4,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,5,5,5,668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029940119760479,0.0029940119760479,0.0,0.0,0.0,0.0,0.0014970059880239,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-01,2012,5,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,438,0.002283105022831,0.0,0.0,0.0,0.0,0.0,0.002283105022831,0.002283105022831,0.002283105022831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-01,2012,6,1,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,1,0,7,7,7,361,0.002770083102493,0.0,0.0,0.0,0.0,0.0,0.002770083102493,0.002770083102493,0.0055401662049861,0.0,0.0,0.002770083102493,0.0,0.0,0.0,0.0,0.0,0.0,0.002770083102493,0.0
2012-07-01,2012,7,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,6,6,6,342,0.0029239766081871,0.0,0.0,0.0,0.0,0.0,0.0,0.0029239766081871,0.0,0.0,0.0,0.0087719298245614,0.0,0.0,0.0,0.0,0.0,0.0029239766081871,0.0,0.0
2012-08-01,2012,8,7,0,1,0,0,0,1,2,4,0,0,0,1,0,0,0,0,0,0,1,14,14,17,362,0.0193370165745856,0.0,0.0027624309392265,0.0,0.0,0.0,0.0027624309392265,0.005524861878453,0.011049723756906,0.0,0.0,0.0,0.0027624309392265,0.0,0.0,0.0,0.0,0.0,0.0,0.0027624309392265
2012-09-01,2012,9,3,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,7,7,7,336,0.0089285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0029761904761904,0.0029761904761904,0.0,0.0029761904761904,0.0029761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-01,2012,10,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,295,0.0101694915254237,0.0,0.0,0.0,0.0,0.0,0.0,0.0033898305084745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
