country,panel,variable,date,value,baseline,mad,score
Liberia,Non_Civic_Related,arrestNorm,2014-11-01,0.02040816326530612,0.0015822784810126582,0.0023734177215189874,5.350042350678298
Liberia,Non_Civic_Related,arrestNorm,2015-06-01,0.036231884057971016,0.010757663389242337,0.0034498235979856925,4.980581168253822
Liberia,Non_Civic_Related,arrestNorm,2015-08-01,0.08771929824561403,0.012790745040531182,0.005250990198632148,9.624587905523766
Liberia,Non_Civic_Related,arrestNorm,2022-01-01,0.0267639902676399,0.01329679765632892,0.0021409007156613707,4.242838963045815
Liberia,Non_Civic_Related,arrestNorm,2022-04-01,0.03007518796992481,0.015435520416994876,0.002481487385867359,3.9791943100324043
Liberia,Non_Civic_Related,protestNorm,2020-09-01,0.016260162601626018,0.002112782894267152,0.002168102398035508,4.401211350564622
Liberia,Non_Civic_Related,legalactionNorm,2017-01-01,0.0967741935483871,0.03927608779360801,0.007931946678389215,4.889334559531129
Liberia,Non_Civic_Related,legalactionNorm,2021-09-01,0.06416275430359937,0.033365425759520756,0.004377814454836277,4.744950644629974
Liberia,Non_Civic_Related,disasterNorm,2014-02-01,0.046511627906976744,0.0,0.005310374149659863,5.907618248231896
Liberia,Non_Civic_Related,disasterNorm,2014-03-01,0.1864406779661017,0.0,0.005310374149659863,23.68053755435328
Liberia,Non_Civic_Related,disasterNorm,2014-04-01,0.3275862068965517,0.0,0.005310374149659863,41.60796645521947
Liberia,Non_Civic_Related,disasterNorm,2014-06-01,0.30612244897959184,0.0,0.005,41.295352621016036
Liberia,Non_Civic_Related,disasterNorm,2014-07-01,0.32653061224489793,0.0,0.005,44.04837612908376
Liberia,Non_Civic_Related,disasterNorm,2014-08-01,0.36075949367088606,0.011627906976744186,0.011627906976744186,20.251798499727638
Liberia,Non_Civic_Related,disasterNorm,2014-09-01,0.2893772893772894,0.03488372093023256,0.03488372093023256,4.920735394227909
Liberia,Non_Civic_Related,disasterNorm,2020-03-01,0.09265734265734266,0.013716453473789816,0.007487105772509519,7.111546426213468
Liberia,Non_Civic_Related,disasterNorm,2020-04-01,0.07910750507099391,0.013716453473789816,0.008337632782640273,5.289949941979155
Liberia,Non_Civic_Related,disasterNorm,2023-10-01,0.05405405405405406,0.007950310559006211,0.004005379864314259,7.76369533430329
Liberia,Non_Civic_Related,disasterNorm,2024-08-01,0.05030181086519115,0.012433696143624353,0.006382235945166579,4.001997681994156
Liberia,Non_Civic_Related,electionactivityNorm,2017-08-01,0.03365384615384615,0.0,0.0037846268315018315,5.9977401371983055
Liberia,Non_Civic_Related,electionactivityNorm,2017-10-01,0.026455026455026454,0.0020325203252032522,0.0038851360783525423,4.239942791093016
Liberia,Non_Civic_Related,electionactivityNorm,2020-12-01,0.0169971671388102,0.0008741258741258741,0.0022082878166093216,4.924558413942168
Liberia,Non_Civic_Related,electionactivityNorm,2023-10-01,0.019305019305019305,0.00414939545374328,0.0017720604340523952,5.768611524389196
Liberia,Non_Civic_Related,activismNorm,2024-04-01,0.020737327188940093,0.002101767957752698,0.0022127574405231675,5.6804746281376515
Liberia,Non_Civic_Related,activismNorm,2025-09-01,0.1111111111111111,0.003662598601979747,0.00264536762954646,27.396203082495465
Liberia,Non_Civic_Related,activismNorm,2025-10-01,1.0,0.003662598601979747,0.00264536762954646,254.03666509637594
Liberia,Non_Civic_Related,martiallawNorm,2021-09-01,0.004694835680751174,0.0,0.0005175983436853002,6.117916184548272
Liberia,Non_Civic_Related,martiallawNorm,2024-05-01,0.0054446460980036296,0.000847457627118644,0.000847457627118644,3.658898148957429
Liberia,Non_Civic_Related,martiallawNorm,2024-12-01,0.004464285714285714,0.0,0.00051440329218107,5.8536162340290225
Liberia,Non_Civic_Related,martiallawNorm,2025-01-01,0.003816793893129771,0.0,0.00051440329218107,5.004618459627866
Liberia,Non_Civic_Related,cooperateNorm,2024-03-01,0.12874251497005987,0.0563245661605206,0.0131119951643748,3.725233016024556
Liberia,Non_Civic_Related,cooperateNorm,2024-04-01,0.12442396313364056,0.0563245661605206,0.0131119951643748,3.503083505483275
Liberia,Non_Civic_Related,cooperateNorm,2024-05-01,0.15789473684210525,0.061121376860109086,0.015683575508045396,4.161853082409351
Liberia,Non_Civic_Related,cooperateNorm,2024-06-01,0.1731123388581952,0.06782940823552278,0.019294694013865285,3.680408913692961
Liberia,Non_Civic_Related,cooperateNorm,2024-07-01,0.1696969696969697,0.06782940823552278,0.019294694013865285,3.5610167669300985
Liberia,Non_Civic_Related,violencenonlethalNorm,2015-01-01,0.010526315789473684,0.0,0.0004363001745200698,16.272977060214274
Liberia,Non_Civic_Related,violencenonlethalNorm,2015-02-01,0.011976047904191617,0.0008726003490401396,0.0013089005235602095,5.721727999551955
Liberia,Non_Civic_Related,violencenonlethalNorm,2015-03-01,0.010752688172043012,0.0008726003490401396,0.0013089005235602095,5.091317345726558
Liberia,Non_Civic_Related,violencenonlethalNorm,2015-09-01,0.013333333333333334,0.0,0.0021000397640665385,4.282399924151941
Liberia,Non_Civic_Related,violencenonlethalNorm,2016-04-01,0.012244897959183673,0.0,0.0016637395895464687,4.964160603075274
Liberia,Non_Civic_Related,violencenonlethalNorm,2016-05-01,0.010471204188481676,0.0,0.0016637395895464687,4.245093709436099
Liberia,Non_Civic_Related,violencenonlethalNorm,2016-06-01,0.02197802197802198,0.0029940119760479044,0.0034303121505679744,3.732762140035175
Liberia,Non_Civic_Related,violencelethalNorm,2017-05-01,0.024390243902439025,0.005305973090131172,0.0020355058271487162,6.323815998248227
Liberia,Non_Civic_Related,violencelethalNorm,2020-01-01,0.015306122448979591,0.006873582766439909,0.0009337778284167989,6.091031422791484
Liberia,Non_Civic_Related,corruptionNorm,2015-11-01,0.030534351145038167,0.0,0.0009157509157509158,22.489890361784486
Liberia,Non_Civic_Related,corruptionNorm,2015-12-01,0.00909090909090909,0.0,0.0009157509157509158,6.695853721349472
Liberia,Non_Civic_Related,corruptionNorm,2016-01-01,0.031007751937984496,0.0036231884057971015,0.004538939321548017,4.069372544169789
Liberia,Non_Civic_Related,legalchangeNorm,2015-06-01,0.021739130434782608,0.0018315018315018315,0.0018315018315018315,7.331421298658643
Liberia,Non_Civic_Related,legalchangeNorm,2016-09-01,0.04310344827586207,0.007782218992248062,0.0035046479324714174,6.797784891434617
Liberia,Non_Civic_Related,legalchangeNorm,2019-07-01,0.03643724696356275,0.017056651708336302,0.002647092821639117,4.938259930270144
Liberia,Non_Civic_Related,legalchangeNorm,2025-09-01,0.1111111111111111,0.019317185955883723,0.0063703237350475495,9.719153510622158
Liberia,Non_Civic_Related,mobilizesecurityNorm,2025-08-01,0.0036231884057971015,0.0,0.0003502242121672011,6.977835953803729
Liberia,Non_Civic_Related,threatenNorm,2015-02-01,0.005988023952095809,0.0,0.0004363001745200698,9.257082758804527
Liberia,Non_Civic_Related,threatenNorm,2024-04-01,0.016129032258064516,0.003257415254237288,0.00115564729648459,7.512488243612702
Liberia,Non_Civic_Related,threatenNorm,2024-05-01,0.012704174228675136,0.003513097072419106,0.0012718508804844951,4.874232275696953
Liberia,Non_Civic_Related,raidNorm,2018-05-01,0.007547169811320755,0.0,0.0013232884456267978,3.8468531292324317
Liberia,Non_Civic_Related,raidNorm,2020-03-01,0.008741258741258742,0.0,0.0010121457489878543,5.825147468206959
Liberia,Non_Civic_Related,-999Norm,2022-09-01,0.878003696857671,0.8126452244099303,0.011132949232700085,3.959749101345279
Liberia,Non_Civic_Related,defamationcaseNorm,2024-09-01,0.009708737864077669,0.0,0.001475543693090977,4.4379939449866015
Liberia,Non_Civic_Related,defamationcaseNorm,2025-01-01,0.015267175572519083,0.0025430310926264623,0.0020826259360887094,4.120911837893839
Liberia,Non_Civic_Related,arrest_normNorm,2013-11-01,0.0005189413596263609,0.0,7.462686567164151e-05,4.690283433827912
Liberia,Non_Civic_Related,arrest_normNorm,2014-11-01,5.076657528683061e-05,1.992794056690981e-06,2.9891910850364714e-06,11.005473992326188
Liberia,Non_Civic_Related,arrest_normNorm,2015-01-01,2.799552071668526e-05,1.992794056690981e-06,2.9891910850364714e-06,5.8673394756052755
Liberia,Non_Civic_Related,arrest_normNorm,2015-06-01,0.00015617191404297828,2.185828324032468e-05,2.086188621197919e-05,4.34252693776658
