country,panel,variable,date,value,baseline,mad,score
Kyrgyzstan,Non_Civic_Related,arrestNorm,2014-03-01,0.07277734067663258,0.03500214539284527,0.006055021290957616,4.207915865529324
Kyrgyzstan,Non_Civic_Related,arrestNorm,2024-03-01,0.0750481077613855,0.04738179700322974,0.004620025479354334,4.039083991760123
Kyrgyzstan,Non_Civic_Related,arrestNorm,2024-04-01,0.07277471730936504,0.04738179700322974,0.004620025479354334,3.7071852047464158
Kyrgyzstan,Non_Civic_Related,protestNorm,2018-02-01,0.005210594876248371,0.0015449908875147474,0.0007041936290080247,3.5109889048331677
Kyrgyzstan,Non_Civic_Related,protestNorm,2018-04-01,0.008915304606240713,0.0015449908875147474,0.0007041936290080247,7.059434071743917
Kyrgyzstan,Non_Civic_Related,protestNorm,2020-10-01,0.0050621260929590425,0.0012827098380600946,0.0006555451978397545,3.8886431454999664
Kyrgyzstan,Non_Civic_Related,legalactionNorm,2017-07-01,0.06318778842740504,0.02827938198663005,0.006320294582191129,3.7253639472281113
Kyrgyzstan,Non_Civic_Related,disasterNorm,2017-01-01,0.06860425819533626,0.019006272072692235,0.008758632642461529,3.8194755613097677
Kyrgyzstan,Non_Civic_Related,disasterNorm,2020-03-01,0.1271393643031785,0.018806117186319124,0.007566267384084294,9.657307945278145
Kyrgyzstan,Non_Civic_Related,disasterNorm,2020-04-01,0.15519056643503895,0.018806117186319124,0.007975133087667948,11.534610111624547
Kyrgyzstan,Non_Civic_Related,disasterNorm,2020-05-01,0.17229810687754613,0.023498824270926765,0.009567846966927826,10.489689214493925
Kyrgyzstan,Non_Civic_Related,disasterNorm,2020-06-01,0.17414679756895746,0.031226206793592615,0.013031498237976419,7.397354936210977
Kyrgyzstan,Non_Civic_Related,disasterNorm,2020-07-01,0.161873840445269,0.03669671301750825,0.018196300146540594,4.6399990694757
Kyrgyzstan,Non_Civic_Related,censorNorm,2019-12-01,0.0028284098051539913,0.0007896094252266351,0.000362498004560738,3.7935436867983126
Kyrgyzstan,Non_Civic_Related,censorNorm,2022-01-01,0.0016286644951140066,0.0005544419833945168,0.00017708611616682352,4.091530005062457
Kyrgyzstan,Non_Civic_Related,censorNorm,2022-10-01,0.0036496350364963502,0.0005579995262635911,0.0004852843802779363,4.297025966769022
Kyrgyzstan,Non_Civic_Related,electionactivityNorm,2015-10-01,0.004101416853094705,0.0010062981953248011,0.0005884083238897485,3.547925563576097
Kyrgyzstan,Non_Civic_Related,electionactivityNorm,2016-12-01,0.005778382053025153,0.0016219995375861206,0.0005204482658294582,5.386590336785469
Kyrgyzstan,Non_Civic_Related,electionactivityNorm,2017-10-01,0.005655355954757153,0.0016614294771079689,0.0006399797529059369,4.2092995770121195
Kyrgyzstan,Non_Civic_Related,electionactivityNorm,2020-09-01,0.006922257720979766,0.00076900771219876,0.00033773093056984867,12.288807142032583
Kyrgyzstan,Non_Civic_Related,electionactivityNorm,2020-10-01,0.009433962264150943,0.0008897448542908358,0.0004428446500024261,13.013583182901993
