country,panel,variable,date,value,baseline,mad,score
Philippines,Non_Civic_Related,arrestNorm,2022-02-01,0.049168115222249814,0.023426755752183323,0.004909160779612539,3.5367163306261755
Philippines,Non_Civic_Related,protestNorm,2013-08-01,0.0056925996204933585,0.001340292444779236,0.0004592154366301715,6.392622586829606
Philippines,Non_Civic_Related,protestNorm,2017-02-01,0.007583417593528817,0.001099265712858685,0.000823078411810035,5.313589159673145
Philippines,Non_Civic_Related,protestNorm,2017-10-01,0.008288008288008289,0.001925898752751284,0.0008449271133411048,5.078762445366569
Philippines,Non_Civic_Related,protestNorm,2022-03-01,0.0023507287259050304,0.0005111766823327807,0.0002675757139939928,4.637045853098705
Philippines,Non_Civic_Related,protestNorm,2023-02-01,0.003469210754553339,0.0005597931726383814,0.0004367817611393119,4.492804986503266
Philippines,Non_Civic_Related,protestNorm,2023-03-01,0.012187159956474429,0.0005597931726383814,0.0004367817611393119,17.955308921979285
Philippines,Non_Civic_Related,protestNorm,2023-07-01,0.004649890590809628,0.0005747013531276911,0.0005198496223734524,5.287447303290193
Philippines,Non_Civic_Related,protestNorm,2023-10-01,0.0042454650714010035,0.0008011880432278299,0.0006129863613732829,3.7898608761470047
Philippines,Non_Civic_Related,protestNorm,2023-11-01,0.007165605095541401,0.0011231709668771176,0.0006931503233703438,5.879772175122444
Philippines,Non_Civic_Related,protestNorm,2023-12-01,0.005947660586835844,0.00126039758625338,0.0007768654142973489,4.069579521684467
Philippines,Non_Civic_Related,protestNorm,2025-03-01,0.008403361344537815,0.0016641337386018237,0.0012444337152249974,3.652702984981048
Philippines,Non_Civic_Related,legalactionNorm,2023-03-01,0.03394994559303591,0.021227815652776663,0.002247435575324714,3.8181112641351667
Philippines,Non_Civic_Related,legalactionNorm,2025-07-01,0.04161849710982659,0.0236406949693663,0.0034132804976195474,3.552553453457958
Philippines,Non_Civic_Related,legalactionNorm,2025-08-01,0.057356608478802994,0.02388251229771156,0.0034132804976195474,6.614741616378447
Philippines,Non_Civic_Related,legalactionNorm,2025-09-01,0.11764705882352941,0.025035205758097326,0.005178080171584321,12.063513317818263
Philippines,Non_Civic_Related,legalactionNorm,2025-10-01,0.14285714285714285,0.026144907723855092,0.007072903990834408,11.129986242889077
Philippines,Non_Civic_Related,disasterNorm,2015-07-01,0.06551475881929446,0.028376560596676315,0.004877528545269341,5.135668872519701
Philippines,Non_Civic_Related,disasterNorm,2017-12-01,0.06589513462446858,0.030349336741000692,0.00441790429073536,5.4268518810829915
Philippines,Non_Civic_Related,disasterNorm,2020-01-01,0.07777596608511332,0.03146498855271471,0.0063628638203438465,4.909161548933336
Philippines,Non_Civic_Related,disasterNorm,2020-02-01,0.12029962546816479,0.0323798984222437,0.0063628638203438465,9.31986683080916
Philippines,Non_Civic_Related,disasterNorm,2020-03-01,0.093647828117702,0.0343427183646408,0.008961232502469007,4.463755237593048
Philippines,Non_Civic_Related,censorNorm,2013-09-01,0.0007874015748031496,0.00019770660340055358,4.7064755936374785e-05,8.450990581116839
Philippines,Non_Civic_Related,censorNorm,2014-10-01,0.0014290818149339049,0.0,0.0001952362358453729,4.937108495947296
Philippines,Non_Civic_Related,censorNorm,2016-02-01,0.001763668430335097,0.0,9.850275807722617e-05,12.076596455390465
Philippines,Non_Civic_Related,censorNorm,2019-06-01,0.0007841087297438578,0.0003090556259059289,7.915609178721364e-05,4.047937708454637
Philippines,Non_Civic_Related,censorNorm,2019-10-01,0.0018717828731867104,0.0003090556259059289,0.00012596336859587636,8.367869957930687
Philippines,Non_Civic_Related,censorNorm,2020-02-01,0.001198501872659176,0.0003251268940960518,0.00013096568505443343,4.497997718670011
Philippines,Non_Civic_Related,censorNorm,2022-06-01,0.0021634615384615386,0.000268088216856312,0.00026889177968568434,4.754372903015332
Philippines,Non_Civic_Related,censorNorm,2023-02-01,0.002023706273489448,0.0002850496515301524,0.00021709554330393076,5.401805157154064
Philippines,Non_Civic_Related,electionactivityNorm,2015-05-01,0.0031683168316831685,0.0004033320645331303,0.00036136036201133743,5.160933161445455
Philippines,Non_Civic_Related,electionactivityNorm,2015-09-01,0.002736512900703675,0.0007690922615533567,0.00036682530311631025,3.617544999859698
Philippines,Non_Civic_Related,electionactivityNorm,2015-10-01,0.0036982248520710057,0.0009515002082303775,0.0004911170667486713,3.772298941598853
Philippines,Non_Civic_Related,electionactivityNorm,2016-05-01,0.013235294117647059,0.0024820873472519676,0.0012402094388245923,5.84815626645014
Philippines,Non_Civic_Related,electionactivityNorm,2018-05-01,0.002916514764855997,0.0005314946491417079,0.00022046126238230157,7.296855746137789
Philippines,Non_Civic_Related,electionactivityNorm,2019-05-01,0.005812174977057204,0.0011253411818667044,0.0005469023352522617,5.78023877810008
Philippines,Non_Civic_Related,electionactivityNorm,2021-09-01,0.001893939393939394,0.000573739065257064,0.00021791501320073885,4.086285333328178
Philippines,Non_Civic_Related,electionactivityNorm,2021-10-01,0.003925233644859813,0.0005959720167519458,0.00026671989930450923,8.419155113263788
Philippines,Non_Civic_Related,electionactivityNorm,2022-02-01,0.003476533399553017,0.00084141816305707,0.00036168508107115363,4.914111668384912
Philippines,Non_Civic_Related,electionactivityNorm,2022-04-01,0.009436580627255066,0.0010237659586034532,0.00048579936914145864,11.680471642486557
Philippines,Non_Civic_Related,electionactivityNorm,2022-05-01,0.013529073114565342,0.0011567511063103244,0.0005883721186984668,14.183229630759635
Philippines,Non_Civic_Related,electionactivityNorm,2023-10-01,0.005017367811655731,0.0006571637098972693,0.0002260893964186992,13.007763400905766
Philippines,Non_Civic_Related,electionirregularitiesNorm,2022-02-01,0.00024832381425378696,0.0,3.4882098507046184e-05,4.8016640408927325
Philippines,Non_Civic_Related,electionirregularitiesNorm,2023-01-01,0.0002822466836014677,0.0,3.6363636363636364e-05,5.2352514495078655
Philippines,Non_Civic_Related,electionirregularitiesNorm,2023-03-01,0.0002176278563656148,0.0,3.6363636363636364e-05,4.03666939839094
Philippines,Non_Civic_Related,activismNorm,2018-01-01,0.0038314176245210726,0.0013213550949400005,0.0004671931605150874,3.6237987303673447
Philippines,Non_Civic_Related,activismNorm,2022-02-01,0.004966476285075739,0.0017138487680543755,0.0004365861020263958,5.025050486186964
Philippines,Non_Civic_Related,activismNorm,2024-03-01,0.006272050176401411,0.0020757008550426393,0.000774800787659636,3.6530665506186146
Philippines,Non_Civic_Related,activismNorm,2024-04-01,0.007358351729212656,0.0020757008550426393,0.000774800787659636,4.598729450096889
Philippines,Non_Civic_Related,activismNorm,2024-05-01,0.007598784194528876,0.0024369516032902916,0.000774800787659636,4.493552975432696
Philippines,Non_Civic_Related,martiallawNorm,2020-02-01,0.009588014981273409,0.001350216794624919,0.0008582421270737854,6.474069006926954
Philippines,Non_Civic_Related,martiallawNorm,2020-03-01,0.044838860345632885,0.001350216794624919,0.0008582421270737854,34.17763739626415
Philippines,Non_Civic_Related,martiallawNorm,2020-04-01,0.02967556195327206,0.0017407716836158036,0.0011289845537783057,16.68911929905795
Philippines,Non_Civic_Related,martiallawNorm,2020-05-01,0.01949634443541836,0.0021801161038882614,0.0014729199771094598,7.929579461285222
Philippines,Non_Civic_Related,martiallawNorm,2020-06-01,0.017196083114401718,0.0026902602258276976,0.0018089299919590942,5.408746353058708
Philippines,Non_Civic_Related,martiallawNorm,2024-03-01,0.005488043904351235,0.0007690931325794713,0.0004892962943434658,6.505033303503308
Philippines,Non_Civic_Related,martiallawNorm,2024-04-01,0.003679175864606328,0.0007824620759164203,0.0004892962943434658,3.9930951979544114
Philippines,Non_Civic_Related,martiallawNorm,2024-05-01,0.005319148936170213,0.0009154520654154185,0.0004892962943434658,6.070458495594312
Philippines,Non_Civic_Related,martiallawNorm,2024-07-01,0.004212945231711987,0.0009154520654154185,0.0004892962943434658,4.545566144310524
Philippines,Non_Civic_Related,martiallawNorm,2024-08-01,0.0070838252656434475,0.0009154520654154185,0.0006915426554544018,6.016274906170572
Philippines,Non_Civic_Related,cooperateNorm,2019-03-01,0.024635332252836303,0.014690203127229615,0.0011048932499972052,6.071082158425921
Philippines,Non_Civic_Related,cooperateNorm,2024-04-01,0.07468727005150846,0.03617506453218507,0.006570447640717129,3.953478997210608
Philippines,Non_Civic_Related,coupNorm,2024-07-01,0.005361930294906166,0.0005807769009458253,0.00046754877420220693,6.897341971153839
Philippines,Non_Civic_Related,violencenonlethalNorm,2025-04-01,0.014792899408284023,0.0051932654126073865,0.0015791263292928848,4.100282735036562
Philippines,Non_Civic_Related,violencenonlethalNorm,2025-09-01,0.058823529411764705,0.00554530981541905,0.0021547154702960454,16.677685427376936
Philippines,Non_Civic_Related,violencelethalNorm,2016-07-01,0.06077981651376147,0.016267402412909845,0.005699609114972614,5.267591406251089
Philippines,Non_Civic_Related,violencelethalNorm,2022-06-01,0.016346153846153847,0.007182025389285161,0.001725451599848256,3.582320108751839
Philippines,Non_Civic_Related,violencelethalNorm,2025-03-01,0.013750954927425516,0.006072855600388663,0.0014781657820984952,3.503536010066251
Philippines,Non_Civic_Related,violencelethalNorm,2025-09-01,0.058823529411764705,0.00960138101009278,0.0030293498594101223,10.959409047913034
Philippines,Non_Civic_Related,corruptionNorm,2013-07-01,0.015197568389057751,0.00895270739123549,0.0011141597876830577,3.7805179147653027
Philippines,Non_Civic_Related,corruptionNorm,2022-01-01,0.017585931254996003,0.006343193154018215,0.000910789856533215,8.32587550896645
Philippines,Non_Civic_Related,corruptionNorm,2022-02-01,0.024087409982617332,0.00638866177614603,0.0010884900075129674,10.9671582073992
Philippines,Non_Civic_Related,corruptionNorm,2022-03-01,0.02092148566055477,0.006563542868508559,0.0012371994502895205,7.827597834821625
Philippines,Non_Civic_Related,corruptionNorm,2023-03-01,0.013928182807399348,0.006997855957312858,0.0009954270478337323,4.695915618033975
Philippines,Non_Civic_Related,corruptionNorm,2023-04-01,0.012335958005249344,0.006997855957312858,0.0009954270478337323,3.6170410602280976
Philippines,Non_Civic_Related,corruptionNorm,2024-06-01,0.011397214014352047,0.008019707837736954,0.0003917978943102957,5.814468988436678
Philippines,Non_Civic_Related,legalchangeNorm,2019-01-01,0.06450645064506451,0.033513869778261554,0.004578909139161957,4.565325227400266
Philippines,Non_Civic_Related,legalchangeNorm,2022-07-01,0.05295138888888889,0.030835721201653843,0.003082412117290635,4.839331318164774
Philippines,Non_Civic_Related,mobilizesecurityNorm,2014-07-01,0.0040650406504065045,0.0017965834749713036,0.00038350786773154574,3.989627154586703
Philippines,Non_Civic_Related,mobilizesecurityNorm,2019-10-01,0.005147402901263453,0.0027612422315455324,0.0004515267943713567,3.5644469883387253
Philippines,Non_Civic_Related,mobilizesecurityNorm,2025-01-01,0.008984105044920525,0.0035507178824063616,0.000948795174787058,3.8625506654764132
Philippines,Non_Civic_Related,mobilizesecurityNorm,2025-04-01,0.011834319526627219,0.0035507178824063616,0.0014626009832438753,3.8200526515579964
