country,panel,variable,date,value,baseline,mad,score
Dominican Republic,Non_Civic_Related,arrestNorm,2017-12-01,0.06285072951739619,0.03349445969299583,0.004687258650398441,4.2243311509119525
Dominican Republic,Non_Civic_Related,protestNorm,2017-10-01,0.020502306509482315,0.008638105087924354,0.0014554460206472786,5.4981731468481945
Dominican Republic,Non_Civic_Related,protestNorm,2021-02-01,0.008527002173549573,0.002477947847224496,0.0009286210488338785,4.393645020002194
Dominican Republic,Non_Civic_Related,protestNorm,2021-03-01,0.008131201764057332,0.002477947847224496,0.0010116776505118578,3.769053834439652
Dominican Republic,Non_Civic_Related,protestNorm,2023-05-01,0.009591875117547489,0.005274276636700319,0.0006699880421247228,4.346615305590005
Dominican Republic,Non_Civic_Related,protestNorm,2023-10-01,0.008578715511245073,0.005493330264198116,0.0003537625068506336,5.882657993028232
Dominican Republic,Non_Civic_Related,legalactionNorm,2018-06-01,0.04568023833167825,0.03144981702320643,0.0026546720246469653,3.615620907934766
Dominican Republic,Non_Civic_Related,disasterNorm,2015-08-01,0.046261089987325726,0.021046114790022635,0.004600830146685263,3.6965650173514044
Dominican Republic,Non_Civic_Related,disasterNorm,2015-09-01,0.0479951397326853,0.021046114790022635,0.004600830146685263,3.950780124718589
Dominican Republic,Non_Civic_Related,disasterNorm,2017-09-01,0.08559046587215602,0.022853593678444695,0.010567484284001609,4.004305985785557
Dominican Republic,Non_Civic_Related,disasterNorm,2018-12-01,0.07397959183673469,0.02577946476497201,0.00801468396583464,4.056372085797646
Dominican Republic,Non_Civic_Related,disasterNorm,2020-03-01,0.15090276627463972,0.02688448609826781,0.004652935163616747,17.977723962119725
Dominican Republic,Non_Civic_Related,disasterNorm,2020-04-01,0.14195162635529607,0.02688448609826781,0.004652935163616747,16.680164260538493
Dominican Republic,Non_Civic_Related,disasterNorm,2020-05-01,0.13581330057904895,0.02813475898531352,0.004652935163616747,15.609110968663606
Dominican Republic,Non_Civic_Related,disasterNorm,2020-06-01,0.09938236945536216,0.02813475898531352,0.007903113105326001,6.080623452605065
Dominican Republic,Non_Civic_Related,disasterNorm,2020-07-01,0.11474293496765407,0.02987954487285143,0.01103724202318647,5.186039439613271
Dominican Republic,Non_Civic_Related,disasterNorm,2022-09-01,0.08983022910829075,0.05437782583657015,0.0048016276572021704,4.980044292302887
Dominican Republic,Non_Civic_Related,disasterNorm,2025-10-01,0.07692307692307693,0.018643985451215705,0.011080690197299571,3.5474964075831124
Dominican Republic,Non_Civic_Related,censorNorm,2018-06-01,0.0014895729890764648,0.0,0.00018355359765051394,5.473623124570742
Dominican Republic,Non_Civic_Related,censorNorm,2018-09-01,0.0005078720162519045,0.0,9.177679882525697e-05,3.7324790834215245
Dominican Republic,Non_Civic_Related,censorNorm,2021-10-01,0.000643293663557414,0.0,8.340283569641368e-05,5.202408624074865
Dominican Republic,Non_Civic_Related,censorNorm,2022-04-01,0.0016144656118824668,7.425007425007424e-05,0.00011595149209828108,8.95944613506811
Dominican Republic,Non_Civic_Related,censorNorm,2024-08-01,0.0008447729672650475,9.958175662218681e-05,0.00013983778493289946,3.594340298389085
Dominican Republic,Non_Civic_Related,electionactivityNorm,2016-04-01,0.0039032006245121,0.0012933441683303736,0.00045571925590303817,3.8627379476575068
Dominican Republic,Non_Civic_Related,electionactivityNorm,2016-05-01,0.006472491909385114,0.0012933441683303736,0.00045571925590303817,7.665437104217424
Dominican Republic,Non_Civic_Related,electionactivityNorm,2024-04-01,0.003659061558329746,0.0014542968693651934,0.00026904433201571415,5.5273173695405085
Dominican Republic,Non_Civic_Related,electionactivityNorm,2024-05-01,0.005592841163310962,0.0014542968693651934,0.00029094446887604195,9.594304695788193
Dominican Republic,Non_Civic_Related,activismNorm,2020-12-01,0.0024034334763948497,0.0014457037645621705,0.0001409898873532228,4.581745916917767
Dominican Republic,Non_Civic_Related,martiallawNorm,2015-03-01,0.0016778523489932886,0.0,0.00018827226877042558,6.010953777489311
Dominican Republic,Non_Civic_Related,martiallawNorm,2020-03-01,0.02468113301308597,0.00012065637065637066,0.00012065637065637066,137.2974709378501
Dominican Republic,Non_Civic_Related,martiallawNorm,2020-04-01,0.01634695579649708,0.0002568590402286943,0.0002568590402286943,42.25127358384871
