country,influencer,date,year,month,-999,arms_transfer_security_aid_assistance,bribery_economic_corruption,cyber_attack,diplomatic_action,diplomatic_mediation,diplomatic_meeting,diplomatic_statement,diplomatic_ties,foreign_aid_assistance,foreign_investment,intelligence_counterintelligence,joint_security_force_exercise,media_campaign_intervention,military_activity,political_process_policy_intervention,security_engagement,social_academic_cultural_activity,tech_transfer_investment,trade_agreement_exchange,trade_financial_sanction,transnational_organization_crime,-999Norm,arms_transfer_security_aid_assistanceNorm,bribery_economic_corruptionNorm,cyber_attackNorm,diplomatic_actionNorm,diplomatic_mediationNorm,diplomatic_meetingNorm,diplomatic_statementNorm,diplomatic_tiesNorm,foreign_aid_assistanceNorm,foreign_investmentNorm,intelligence_counterintelligenceNorm,joint_security_force_exerciseNorm,media_campaign_interventionNorm,military_activityNorm,political_process_policy_interventionNorm,security_engagementNorm,social_academic_cultural_activityNorm,tech_transfer_investmentNorm,trade_agreement_exchangeNorm,trade_financial_sanctionNorm,transnational_organization_crimeNorm
Ukraine,Russia,2018-01-01,2018,1,7526,14,8,6,19,22,9,51,7,1,21,14,15,13,100,26,7,5,0,10,54,6,0.947620246789222,0.0017627801561319,0.0010073029463611,0.0007554772097708,0.0023923444976076,0.002770083102493,0.0011332158146562,0.0064215562830521,0.0008813900780659,0.0001259128682951,0.0026441702341979,0.0017627801561319,0.001888693024427,0.0016368672878368,0.0125912868295139,0.0032737345756736,0.0008813900780659,0.0006295643414756,0.0,0.0012591286829513,0.0067992948879375,0.0007554772097708
Ukraine,Russia,2018-02-01,2018,2,7404,5,5,24,19,21,6,37,5,3,18,8,7,7,99,34,4,9,0,4,36,10,0.9515486441331448,0.0006425909266161,0.0006425909266161,0.0030844364477573,0.0024418455211412,0.0026988818917876,0.0007711091119393,0.0047551728569592,0.0006425909266161,0.0003855545559696,0.002313327335818,0.0010281454825857,0.0008996272972625,0.0008996272972625,0.0127233003469991,0.0043696183009895,0.0005140727412928,0.001156663667909,0.0,0.0005140727412928,0.004626654671636,0.0012851818532322
Ukraine,Russia,2018-03-01,2018,3,7908,22,4,6,131,14,5,49,18,1,28,32,15,12,94,116,3,4,0,27,67,9,0.9220006995452956,0.0025649994170455,0.0004663635303719,0.0006995452955578,0.0152734056196805,0.0016322723563017,0.0005829544129649,0.005712953247056,0.0020986358866736,0.0001165908825929,0.0032645447126034,0.0037309082429753,0.0017488632388947,0.0013990905911157,0.0109595429637402,0.0135245423807858,0.0003497726477789,0.0004663635303719,0.0,0.0031479538300104,0.0078115891337297,0.0010493179433368
Ukraine,Russia,2018-04-01,2018,4,6941,6,7,3,39,2,5,55,15,5,25,9,13,11,129,19,2,5,4,5,56,9,0.9414078394140784,0.0008137800081378,0.0009494100094941,0.0004068900040689,0.0052895700528957,0.0002712600027126,0.0006781500067815,0.0074596500745965,0.0020344500203445,0.0006781500067815,0.0033907500339075,0.0012206700122067,0.0017631900176319,0.0014919300149193,0.0174962701749627,0.0025769700257697,0.0002712600027126,0.0006781500067815,0.0005425200054252,0.0006781500067815,0.0075952800759528,0.0012206700122067
Ukraine,Russia,2018-05-01,2018,5,8094,20,5,13,50,12,25,83,18,7,33,48,17,32,235,29,12,6,0,2,83,9,0.9156108597285068,0.002262443438914,0.0005656108597285,0.0014705882352941,0.005656108597285,0.0013574660633484,0.0028280542986425,0.0093891402714932,0.0020361990950226,0.0007918552036199,0.0037330316742081,0.0054298642533936,0.0019230769230769,0.0036199095022624,0.0265837104072398,0.0032805429864253,0.0013574660633484,0.0006787330316742,0.0,0.0002262443438914,0.0093891402714932,0.0010180995475113
Ukraine,Russia,2018-06-01,2018,6,7308,6,6,12,54,17,35,52,16,1,6,20,22,9,101,13,5,3,0,1,52,12,0.9417525773195876,0.0007731958762886,0.0007731958762886,0.0015463917525773,0.0069587628865979,0.0021907216494845,0.0045103092783505,0.006701030927835,0.002061855670103,0.0001288659793814,0.0007731958762886,0.0025773195876288,0.0028350515463917,0.0011597938144329,0.0130154639175257,0.0016752577319587,0.0006443298969072,0.0003865979381443,0.0,0.0001288659793814,0.006701030927835,0.0015463917525773
Ukraine,Russia,2018-07-01,2018,7,6670,2,2,3,35,10,27,58,10,4,45,11,12,8,87,25,4,1,0,23,52,11,0.9382472921648616,0.000281333520889,0.000281333520889,0.0004220002813335,0.0049233366155577,0.001406667604445,0.0037980025320016,0.0081586721057814,0.001406667604445,0.000562667041778,0.0063300042200028,0.0015473343648895,0.001688001125334,0.001125334083556,0.0122380081586721,0.0035166690111126,0.000562667041778,0.0001406667604445,0.0,0.0032353354902236,0.0073146715431143,0.0015473343648895
Ukraine,Russia,2018-08-01,2018,8,6621,9,4,4,64,9,19,32,17,2,17,22,21,5,141,26,6,3,0,11,55,12,0.9317478187447228,0.0012665353222628,0.0005629045876723,0.0005629045876723,0.0090064734027582,0.0012665353222628,0.0026737967914438,0.0045032367013791,0.0023923444976076,0.0002814522938361,0.0023923444976076,0.0030959752321981,0.00295524908528,0.0007036307345904,0.0198423867154517,0.0036588798198705,0.0008443568815085,0.0004221784407542,0.0,0.001547987616099,0.0077399380804953,0.0016887137630171
Ukraine,Russia,2018-09-01,2018,9,6460,5,10,4,25,12,13,67,48,4,6,22,18,18,123,30,8,10,2,9,55,5,0.9284277091118136,0.0007185972980741,0.0014371945961483,0.0005748778384593,0.0035929864903707,0.0017246335153779,0.0018683529749928,0.0096292037941937,0.0068985340615119,0.0005748778384593,0.0008623167576889,0.0031618281115263,0.0025869502730669,0.0025869502730669,0.0176774935326243,0.0043115837884449,0.0011497556769186,0.0014371945961483,0.0002874389192296,0.0012934751365334,0.0079045702788157,0.0007185972980741
Ukraine,Russia,2018-10-01,2018,10,7442,10,5,22,30,12,9,62,20,0,11,19,32,18,148,40,7,5,1,6,61,6,0.932815241915267,0.0012534469791927,0.0006267234895963,0.0027575833542241,0.0037603409375783,0.0015041363750313,0.0011281022812735,0.0077713712709952,0.0025068939583855,0.0,0.001378791677112,0.0023815492604662,0.0040110303334168,0.002256204562547,0.0185510152920531,0.0050137879167711,0.0008774128854349,0.0006267234895963,0.0001253446979192,0.0007520681875156,0.0076460265730759,0.0007520681875156
