country,panel,variable,date,value,baseline,mad,score
Mexico,Civic_Related,arrestNorm,2013-07-01,0.029006882989183875,0.0217554265825861,0.0006297445346467798,7.766705497080516
Mexico,Civic_Related,arrestNorm,2014-02-01,0.05025996533795494,0.021153265412394186,0.005587133505544935,3.5138233441468523
Mexico,Civic_Related,arrestNorm,2022-07-01,0.02521358616378412,0.014746106859981206,0.0017044885586165008,4.1421328584089805
Mexico,Civic_Related,arrestNorm,2023-01-01,0.02969561989606533,0.014028508165632288,0.002356574300632042,4.484187953263455
Mexico,Civic_Related,arrestNorm,2024-11-01,0.023427331887201735,0.011935413101011061,0.0020504246005163167,3.780286789374881
Mexico,Civic_Related,arrestNorm,2025-01-01,0.029578506285432585,0.012638171119441485,0.002343195636609283,4.876289181056827
Mexico,Civic_Related,protestNorm,2013-09-01,0.06932409012131716,0.025759047450174884,0.0059115247442762114,4.970666619697409
Mexico,Civic_Related,protestNorm,2014-11-01,0.08091674462114125,0.029940034902035412,0.0048639155266080505,7.069061842452583
Mexico,Civic_Related,protestNorm,2017-01-01,0.07035755478662054,0.03032150632049837,0.006873793793116867,3.928535761924827
Mexico,Civic_Related,protestNorm,2022-11-01,0.0760536089132892,0.021092153697378067,0.0027023504963012007,13.718055345248185
Mexico,Civic_Related,protestNorm,2023-02-01,0.04435483870967742,0.021092153697378067,0.004287154314623754,3.6598790082944834
Mexico,Civic_Related,protestNorm,2025-09-01,0.10256410256410256,0.025262564666078957,0.00382283068994437,13.638891500660597
Mexico,Civic_Related,legalactionNorm,2019-07-01,0.0474589421957843,0.03545363103113995,0.0023112229930762444,3.503543997897
Mexico,Civic_Related,legalactionNorm,2019-08-01,0.04885343968095713,0.03630146810101773,0.0023112229930762444,3.663077456932635
Mexico,Civic_Related,legalactionNorm,2022-01-01,0.05932947165174653,0.041942900805399856,0.002816455082535016,4.163773620096497
