country,panel,variable,date,value,baseline,mad,score
Kyrgyzstan,Civic_Related,arrestNorm,2019-08-01,0.07818659658344283,0.027868753273134116,0.005724233191630771,5.928989825085309
Kyrgyzstan,Civic_Related,arrestNorm,2022-03-01,0.07383343177790903,0.0466191632640353,0.004989577681150869,3.678822900756772
Kyrgyzstan,Civic_Related,arrestNorm,2024-04-01,0.10427226647356988,0.06391709698767327,0.0056127282138383056,4.849546936593084
Kyrgyzstan,Civic_Related,arrestNorm,2024-07-01,0.13139931740614336,0.06472708059172083,0.008914639471987899,5.044489772836021
Kyrgyzstan,Civic_Related,protestNorm,2020-03-01,0.054333764553686936,0.011154832902533298,0.004538647697808513,6.416843152826566
Kyrgyzstan,Civic_Related,protestNorm,2020-10-01,0.036414565826330535,0.009303505480631954,0.004538647697808513,4.02898856670799
Kyrgyzstan,Civic_Related,protestNorm,2022-12-01,0.026765799256505577,0.011674156344909148,0.00228179908300346,4.461029792243463
Kyrgyzstan,Civic_Related,protestNorm,2024-05-01,0.02980392156862745,0.003827187968515742,0.0025901964663049134,6.76437752988502
Kyrgyzstan,Civic_Related,legalactionNorm,2013-07-01,0.06986531986531987,0.05053835681830236,0.0028183959703858147,4.625275554227544
Kyrgyzstan,Civic_Related,legalactionNorm,2017-03-01,0.07832422586520947,0.05575501477454946,0.003607518956023254,4.219721230822755
Kyrgyzstan,Civic_Related,legalactionNorm,2017-06-01,0.11033519553072625,0.05683986538398448,0.005871368252443752,6.145433961514702
Kyrgyzstan,Civic_Related,legalactionNorm,2017-07-01,0.11625794732061762,0.057549536413791264,0.00752164167999822,5.264579508687617
Kyrgyzstan,Civic_Related,legalactionNorm,2024-01-01,0.09286328460877043,0.05265342060975638,0.005221489104434231,5.194146950170506
Kyrgyzstan,Civic_Related,disasterNorm,2014-11-01,0.03966189856957087,0.013382949425747253,0.002622954205958333,6.75761259041439
Kyrgyzstan,Civic_Related,disasterNorm,2015-11-01,0.03954802259887006,0.02024857923734328,0.0035143566416454587,3.7040339207852555
Kyrgyzstan,Civic_Related,disasterNorm,2020-04-01,0.03333333333333333,0.007907582370000717,0.0026628264738186064,6.440312294525136
Kyrgyzstan,Civic_Related,disasterNorm,2020-05-01,0.03261578604044357,0.008426898291380405,0.0031824455031199163,5.126617644438878
Kyrgyzstan,Civic_Related,disasterNorm,2020-07-01,0.0312,0.008596776804926763,0.003968695449417239,3.8414802480504275
Kyrgyzstan,Civic_Related,disasterNorm,2023-02-01,0.0645682001614205,0.019480584181238412,0.004801506529166744,6.333674683295632
Kyrgyzstan,Civic_Related,disasterNorm,2024-01-01,0.0705073086844368,0.02329608164314851,0.0023347328919801538,13.639049028813355
Kyrgyzstan,Civic_Related,disasterNorm,2024-02-01,0.04808635917566242,0.0241099171510199,0.003007470433652593,5.37723942679191
Kyrgyzstan,Civic_Related,disasterNorm,2024-03-01,0.052719665271966525,0.0241099171510199,0.003007470433652593,6.416359250818979
Kyrgyzstan,Civic_Related,disasterNorm,2024-04-01,0.05430847212165098,0.0241099171510199,0.003007470433652593,6.772683797426001
Kyrgyzstan,Civic_Related,censorNorm,2022-02-01,0.005797101449275362,0.0013877399770176036,0.0007869304173241188,3.7793348722534135
Kyrgyzstan,Civic_Related,censorNorm,2022-03-01,0.01004134672179563,0.0013877399770176036,0.0008403524277572996,6.945630895687525
Kyrgyzstan,Civic_Related,censorNorm,2022-10-01,0.011475409836065573,0.0027059134671363182,0.0014314513823585795,4.132130744364073
Kyrgyzstan,Civic_Related,censorNorm,2022-11-01,0.01406563965170797,0.0032026564717657583,0.0016466346695172347,4.449670537648068
Kyrgyzstan,Civic_Related,electionactivityNorm,2014-01-01,0.06942277691107644,0.024896201276569375,0.006970618468391298,4.308479075823209
Kyrgyzstan,Civic_Related,electionactivityNorm,2015-07-01,0.0653896961690885,0.022401321496861713,0.004141250140972561,7.001572108495051
Kyrgyzstan,Civic_Related,electionactivityNorm,2015-08-01,0.12397540983606557,0.023032131207139823,0.004141250140972561,16.44076217296356
Kyrgyzstan,Civic_Related,electionactivityNorm,2015-09-01,0.1260229132569558,0.023032131207139823,0.00613359638349999,11.325546459291077
