country,panel,variable,date,value,baseline,mad,score
Albania,Civic_Related,arrestNorm,2014-09-01,0.030334728033472803,0.010410641989589357,0.003162010900816063,4.250020746021998
Albania,Civic_Related,arrestNorm,2018-02-01,0.02631578947368421,0.00982855198541473,0.002989411930669816,3.719958839075813
Albania,Civic_Related,arrestNorm,2021-07-01,0.03681392235609103,0.010228279995721856,0.0032495817061093607,5.518177946751117
Albania,Civic_Related,arrestNorm,2022-08-01,0.029288702928870293,0.013295620950432288,0.002782532629119685,3.876750948800503
Albania,Civic_Related,arrestNorm,2023-01-01,0.04256803907885555,0.013295620950432288,0.0048811364685612205,4.044954625285545
Albania,Civic_Related,arrestNorm,2023-06-01,0.06109324758842444,0.013666511086759474,0.005646194823795937,5.665567080272697
Albania,Civic_Related,arrestNorm,2024-10-01,0.06687046236148261,0.020180223284383715,0.008693730581635948,3.622395992093211
Albania,Civic_Related,protestNorm,2013-11-01,0.0785413744740533,0.011794448135088944,0.006428427216873664,7.003296999447259
Albania,Civic_Related,protestNorm,2014-02-01,0.09911504424778761,0.011794448135088944,0.006949195898703115,8.47535974644127
Albania,Civic_Related,protestNorm,2014-05-01,0.09851551956815115,0.01598622585627843,0.00943357200716979,5.900760173609828
Albania,Civic_Related,protestNorm,2015-12-01,0.1076923076923077,0.020334458998499113,0.016482326574928492,3.5748631386393988
Albania,Civic_Related,protestNorm,2017-02-01,0.10102224894768491,0.014845236902734649,0.003974887913765143,14.623204368186508
Albania,Civic_Related,protestNorm,2017-03-01,0.037659033078880404,0.014845236902734649,0.003974887913765143,3.8712273259592545
Albania,Civic_Related,protestNorm,2017-04-01,0.03857421875,0.014845236902734649,0.003974887913765143,4.0265233473232485
Albania,Civic_Related,protestNorm,2018-01-01,0.11711229946524064,0.01662541729582538,0.012499854961565141,5.422260792648223
Albania,Civic_Related,protestNorm,2018-12-01,0.2084006462035541,0.03068701893072602,0.013763741475716084,8.708838337313665
Albania,Civic_Related,protestNorm,2019-02-01,0.16500453309156846,0.03068701893072602,0.013763741475716084,6.582216201691737
Albania,Civic_Related,protestNorm,2020-12-01,0.16265356265356265,0.016651762451845735,0.006719725310765911,14.65489444118093
Albania,Civic_Related,protestNorm,2021-12-01,0.03915810083210964,0.011110300849963943,0.0038741431652934617,4.883139601314158
Albania,Civic_Related,protestNorm,2022-01-01,0.09017175572519084,0.011110300849963943,0.0038741431652934617,13.76464897369815
Albania,Civic_Related,protestNorm,2022-03-01,0.13404825737265416,0.011843391944500821,0.0035153634123593603,23.4473773620604
Albania,Civic_Related,protestNorm,2022-06-01,0.046021840873634944,0.012177942539388323,0.004510691327550114,5.060731278970689
Albania,Civic_Related,protestNorm,2022-07-01,0.0651541593949971,0.012452586405795763,0.005132570458112605,6.92571573662706
Albania,Civic_Related,legalactionNorm,2014-01-01,0.1050656660412758,0.04747317360598189,0.009812287261361054,3.9588734948474404
Albania,Civic_Related,legalactionNorm,2023-01-01,0.08653175157013258,0.04300531461645764,0.005555734049894408,5.284302534019305
Albania,Civic_Related,disasterNorm,2014-05-01,0.012145748987854251,0.0021309158385793316,0.0015958402815872534,4.2328248602468275
Albania,Civic_Related,disasterNorm,2015-02-01,0.04677623261694058,0.0024594884682845103,0.002046083851259022,14.608997769062077
Albania,Civic_Related,disasterNorm,2017-08-01,0.03133903133903134,0.00683521510609305,0.002639247745200252,6.262238037746412
Albania,Civic_Related,disasterNorm,2017-12-01,0.021432945499081445,0.0054342961689006,0.0025753828851450174,4.190033722580156
Albania,Civic_Related,disasterNorm,2018-07-01,0.04927782497875956,0.007804247818128929,0.00349345809812662,8.00740806717729
Albania,Civic_Related,disasterNorm,2019-09-01,0.07901487942534634,0.007672172470819796,0.004164857691736953,11.553815318190702
Albania,Civic_Related,disasterNorm,2019-11-01,0.14488243430152145,0.007087058901703137,0.0039389195036268684,23.595736678601167
Albania,Civic_Related,disasterNorm,2019-12-01,0.08914237431347698,0.008297195831327455,0.004303388626453995,12.671252951509112
Albania,Civic_Related,disasterNorm,2021-08-01,0.052083333333333336,0.010638768194751706,0.004969642828517741,5.624946737839663
Albania,Civic_Related,disasterNorm,2022-11-01,0.017582417582417582,0.006971678867154687,0.0016605431868976506,4.309942235249135
Albania,Civic_Related,disasterNorm,2023-01-01,0.0209351011863224,0.006971678867154687,0.0016605431868976506,5.6717581326768425
Albania,Civic_Related,disasterNorm,2023-02-01,0.019169329073482427,0.006971678867154687,0.0017799299316215958,4.622205742672407
Albania,Civic_Related,disasterNorm,2024-08-01,0.04250797024442083,0.005927808019466558,0.005159546697535161,4.7820056387266225
Albania,Civic_Related,disasterNorm,2025-06-01,0.02247191011235955,0.0036078950891756103,0.0030200208887114117,4.213084706574387
Albania,Civic_Related,disasterNorm,2025-07-01,0.051070840197693576,0.0036078950891756103,0.003234008250513708,9.898959870666706
Albania,Civic_Related,disasterNorm,2025-08-01,0.04052098408104197,0.0036078950891756103,0.003234008250513708,7.6986623100903415
Albania,Civic_Related,censorNorm,2013-12-01,0.00539568345323741,0.0,0.0009288788134941981,3.9179907835115357
Albania,Civic_Related,censorNorm,2015-10-01,0.003968253968253968,0.0,0.0003240440699935191,8.259835252955448
Albania,Civic_Related,censorNorm,2020-05-01,0.0037767519932857744,0.0010600907156833894,0.00040289683987662173,4.547970465421895
Albania,Civic_Related,censorNorm,2020-08-01,0.0034482758620689655,0.0010600907156833894,0.0004097697047273029,3.931010015072505
Albania,Civic_Related,censorNorm,2022-09-01,0.005743825387708214,0.0010199802391812115,0.000594796754535309,5.356770825639509
Albania,Civic_Related,censorNorm,2024-11-01,0.007596310363537711,0.0020620330335921998,0.00105199623635876,3.548319652120938
Albania,Civic_Related,censorNorm,2025-08-01,0.07670043415340087,0.0013166900237916762,0.0011458101973578997,44.375271705046224
Albania,Civic_Related,electionactivityNorm,2015-04-01,0.162426614481409,0.044575960188493025,0.021059864741749104,3.774439118845009
Albania,Civic_Related,electionactivityNorm,2015-06-01,0.25340246273493194,0.059806596136358595,0.024459298175452497,5.338608743265204
Albania,Civic_Related,electionactivityNorm,2017-06-01,0.21703617269544925,0.05951924027592222,0.016333366432495087,6.504704086396995
Albania,Civic_Related,electionactivityNorm,2019-06-01,0.1236798221234019,0.037547399733726644,0.01407753468853698,4.1268250640843265
Albania,Civic_Related,electionactivityNorm,2021-04-01,0.2673813169984686,0.0725695134766679,0.0358149690231271,3.668822419686456
Albania,Civic_Related,electionactivityNorm,2023-05-01,0.34210526315789475,0.0811393027947217,0.0402408579339751,4.3741395646111165
Albania,Civic_Related,electionactivityNorm,2025-05-01,0.2849364791288566,0.09003262041647928,0.0368550592952242,3.5669689372841553
Albania,Civic_Related,electionirregularitiesNorm,2015-06-01,0.027219701879455604,0.005764061207609595,0.0026952686483734858,5.369272328583474
Albania,Civic_Related,electionirregularitiesNorm,2017-03-01,0.018829516539440202,0.004574978315466307,0.0026260900720783834,3.6611670006684123
Albania,Civic_Related,electionirregularitiesNorm,2017-04-01,0.02099609375,0.004574978315466307,0.0027006408815869825,4.101208234092541
Albania,Civic_Related,electionirregularitiesNorm,2019-05-01,0.02029520295202952,0.0039228038444428836,0.002342430514174762,4.714347700691774
Albania,Civic_Related,electionirregularitiesNorm,2019-06-01,0.05642023346303502,0.004984552997753163,0.002860811956350704,12.12693868403648
Albania,Civic_Related,electionirregularitiesNorm,2021-04-01,0.02419601837672282,0.007442901430351293,0.0021235442420758947,5.3212089246193806
Albania,Civic_Related,electionirregularitiesNorm,2021-05-01,0.04648132059079062,0.008065077310620294,0.0021235442420758947,12.201959626209502
Albania,Civic_Related,electionirregularitiesNorm,2023-05-01,0.036613272311212815,0.005533281469630259,0.003663096975681549,5.722798704602756
Albania,Civic_Related,electionirregularitiesNorm,2024-08-01,0.04357066950053135,0.006132169130731777,0.0040906297783557454,6.173113656411379
Albania,Civic_Related,electionirregularitiesNorm,2025-04-01,0.016898608349900597,0.006367473221871083,0.001958691966287449,3.6264780031332657
