date,year,month,-999Norm,cr_-999Norm,nr_-999Norm,activismNorm,cr_activismNorm,nr_activismNorm,arrestNorm,cr_arrestNorm,nr_arrestNorm,censorNorm,cr_censorNorm,nr_censorNorm,cooperateNorm,cr_cooperateNorm,nr_cooperateNorm,corruptionNorm,cr_corruptionNorm,nr_corruptionNorm,coupNorm,cr_coupNorm,nr_coupNorm,defamationcaseNorm,cr_defamationcaseNorm,nr_defamationcaseNorm,disasterNorm,cr_disasterNorm,nr_disasterNorm,electionactivityNorm,cr_electionactivityNorm,nr_electionactivityNorm,electionirregularitiesNorm,cr_electionirregularitiesNorm,nr_electionirregularitiesNorm,legalactionNorm,cr_legalactionNorm,nr_legalactionNorm,legalchangeNorm,cr_legalchangeNorm,nr_legalchangeNorm,martiallawNorm,cr_martiallawNorm,nr_martiallawNorm,mobilizesecurityNorm,cr_mobilizesecurityNorm,nr_mobilizesecurityNorm,protestNorm,cr_protestNorm,nr_protestNorm,purgeNorm,cr_purgeNorm,nr_purgeNorm,raidNorm,cr_raidNorm,nr_raidNorm,threatenNorm,cr_threatenNorm,nr_threatenNorm,violencelethalNorm,cr_violencelethalNorm,nr_violencelethalNorm,violencenonlethalNorm,cr_violencenonlethalNorm,nr_violencenonlethalNorm,total_articles
2012-01-01,2012,1,0.6491228070175438,0.2394876079086605,0.4096351991088833,0.0050125313283207,0.0041771094402673,0.0008354218880534,0.027568922305764302,0.0097465886939571,0.0178223336118072,0.0008354218880534,0.0008354218880534,0.0,0.0328599275967696,0.022834864940128,0.0100250626566416,0.027290448343079803,0.0206070732386521,0.0066833751044277,0.0030632135895292,0.0027847396268448,0.0002784739626844,0.0005569479253688,0.0002784739626844,0.0002784739626844,0.018936229462545102,0.0036201615148983,0.0153160679476468,0.0242272347535505,0.0219994430520746,0.0022277917014759,0.0041771094402673,0.0041771094402673,0.0,0.0673906989696462,0.0439988861041492,0.023391812865497,0.0189362294625452,0.0122528543581175,0.0066833751044277,0.0005569479253688,0.0002784739626844,0.0002784739626844,0.0022277917014758,0.0019493177387914,0.0002784739626844,0.022556390977443497,0.0161514898357003,0.0064049011417432,0.0128098022834864,0.0086326928432191,0.0041771094402673,0.0027847396268447996,0.0008354218880534,0.0019493177387914,0.0083542188805346,0.0058479532163742,0.0025062656641604,0.0646059593428013,0.0434419381787802,0.0211640211640211,0.025062656641603898,0.0128098022834864,0.0122528543581175,1663
2012-02-01,2012,2,0.6381742738589211,0.204149377593361,0.4340248962655602,0.0039419087136928,0.0022821576763485,0.0016597510373443,0.0288381742738588,0.00850622406639,0.0203319502074688,0.0012448132780082,0.0010373443983402,0.000207468879668,0.0356846473029044,0.0248962655601659,0.0107883817427385,0.027593360995850497,0.0207468879668049,0.0068464730290456,0.0016597510373441999,0.0012448132780082,0.000414937759336,0.0008298755186720999,0.000207468879668,0.0006224066390041,0.026141078838174202,0.0060165975103734,0.0201244813278008,0.0234439834024895,0.0224066390041493,0.0010373443983402,0.0039419087136929,0.0039419087136929,0.0,0.0695020746887966,0.041908713692946,0.0275933609958506,0.024273858921161698,0.0147302904564315,0.0095435684647302,0.000829875518672,0.000414937759336,0.000414937759336,0.0029045643153526,0.0022821576763485,0.0006224066390041,0.0288381742738588,0.021161825726141,0.0076763485477178,0.0062240663900414005,0.0051867219917012,0.0010373443983402,0.0031120331950205997,0.0010373443983402,0.0020746887966804,0.0056016597510372,0.0035269709543568,0.0020746887966804,0.0603734439834024,0.0398340248962655,0.0205394190871369,0.0284232365145227,0.0134854771784232,0.0149377593360995,2042
2012-03-01,2012,3,0.663647342995169,0.234098228663446,0.429549114331723,0.0082528180354267,0.0042270531400966,0.0040257648953301,0.0231481481481481,0.0080515297906602,0.0150966183574879,0.0022141706924315,0.001207729468599,0.0010064412238325,0.0261674718196456,0.0173107890499194,0.0088566827697262,0.0249597423510466,0.017914653784219,0.0070450885668276,0.002012882447665,0.001207729468599,0.000805152979066,0.001207729468599,0.0006038647342995,0.0006038647342995,0.0201288244766505,0.0038244766505636,0.0163043478260869,0.0146940418679548,0.0140901771336553,0.0006038647342995,0.0056360708534621,0.0056360708534621,0.0,0.06682769726247981,0.0414653784219001,0.0253623188405797,0.0177133655394524,0.0102657004830917,0.0074476650563607,0.0006038647342995,0.000402576489533,0.0002012882447665,0.0018115942028984998,0.0010064412238325,0.000805152979066,0.0267713365539451,0.0197262479871175,0.0070450885668276,0.0086553945249596,0.0058373590982286,0.002818035426731,0.0030193236714975,0.001207729468599,0.0018115942028985,0.0102657004830917,0.0090579710144927,0.001207729468599,0.0636070853462157,0.0412640901771336,0.0223429951690821,0.0253623188405796,0.0124798711755233,0.0128824476650563,2185
2012-04-01,2012,4,0.676953125,0.2296875,0.447265625,0.006640625000000001,0.005078125,0.0015625,0.0185546875,0.0056640625,0.012890625,0.0009765625,0.0001953125,0.00078125,0.029296875,0.020703125,0.00859375,0.01953125,0.0125,0.00703125,0.0029296875,0.001953125,0.0009765625,0.001953125,0.001171875,0.00078125,0.0279296875,0.0078125,0.0201171875,0.009570312499999999,0.008984375,0.0005859375,0.0025390625,0.0025390625,0.0,0.06875,0.04140625,0.02734375,0.0146484375,0.0072265625,0.007421875,0.004296875,0.0013671875,0.0029296875,0.004296875,0.003515625,0.00078125,0.026562500000000003,0.018359375,0.008203125,0.00859375,0.0068359375,0.0017578125,0.00234375,0.001171875,0.001171875,0.007031249999999999,0.00546875,0.0015625,0.0490234375,0.030859375,0.0181640625,0.03203125,0.019140625,0.012890625,2158
2012-05-01,2012,5,0.6651416505366883,0.2294562730951962,0.4356853774414921,0.0056308287876121,0.0035192679922576,0.0021115607953545,0.0246348759458032,0.0079183529825796,0.0167165229632236,0.0024634875945802,0.0021115607953545,0.0003519267992257,0.0330811191272214,0.0230512053492873,0.0100299137779341,0.0244589125461903,0.0167165229632236,0.0077423895829667,0.0019355973957416,0.001407707196903,0.0005278901988386,0.0005278901988386,0.0,0.0005278901988386,0.0214675347527713,0.0051029385887735,0.0163645961639978,0.0070385359845151,0.0066866091852894,0.0003519267992257,0.0021115607953545,0.0021115607953545,0.0,0.06369875065986261,0.038184057715995,0.0255146929438676,0.022171388351222898,0.0135491817701918,0.0086222065810311,0.0003519267992256,0.0001759633996128,0.0001759633996128,0.0043990849903219,0.0031673411930318,0.0012317437972901,0.027626253739222104,0.0211156079535456,0.0065106457856765,0.008622206581031,0.0065106457856765,0.0021115607953545,0.0031673411930318,0.001407707196903,0.0017596339961288,0.0089741333802568,0.0066866091852894,0.0022875241949674,0.0566602146753474,0.0385359845152208,0.0181242301601266,0.030441668133028302,0.0153088157663206,0.0151328523667077,2456
2012-06-01,2012,6,0.65016146393972,0.2179763186221743,0.4321851453175457,0.0053821313240042,0.003767491926803,0.0016146393972012,0.0199138858988158,0.0066379619662719,0.0132759239325439,0.0005382131324004001,0.0003588087549336,0.0001794043774668,0.0360602798708287,0.0260136347326874,0.0100466451381413,0.030139935414424,0.0190168640114818,0.0111230714029422,0.0021528525296017,0.0017940437746681,0.0003588087549336,0.0025116612845353,0.0019734481521349,0.0005382131324004,0.0269106566200214,0.0050233225690706,0.0218873340509508,0.0127377108001434,0.0114818801578758,0.0012558306422676,0.0014352350197344,0.0014352350197344,0.0,0.0653031933979188,0.0340868317186939,0.0312163616792249,0.0208109077861499,0.0111230714029422,0.0096878363832077,0.0003588087549336,0.0,0.0003588087549336,0.0032292787944025,0.0021528525296017,0.0010764262648008,0.0310369573017581,0.0213491209185504,0.0096878363832077,0.0100466451381413,0.0080731969860064,0.0019734481521349,0.003767491926803,0.0019734481521349,0.0017940437746681,0.0062791532113383,0.0053821313240043,0.000897021887334,0.0667384284176533,0.0452099031216361,0.0215285252960172,0.0276282741298887,0.015069967707212,0.0125583064226767,2371
2012-07-01,2012,7,0.6340699815837937,0.2007366482504604,0.4333333333333333,0.0057090239410681,0.0044198895027624,0.0012891344383057,0.0220994475138121,0.0064456721915285,0.0156537753222836,0.0007366482504604,0.0005524861878453,0.0001841620626151,0.0392265193370164,0.0272559852670349,0.0119705340699815,0.0257826887661141,0.0171270718232044,0.0086556169429097,0.0016574585635359001,0.0003683241252302,0.0012891344383057,0.0009208103130755001,0.0001841620626151,0.0007366482504604,0.026519337016574503,0.0044198895027624,0.0220994475138121,0.0141804788213627,0.0134438305709023,0.0007366482504604,0.0023941068139963,0.0023941068139963,0.0,0.0650092081031307,0.0344383057090239,0.0305709023941068,0.0290976058931859,0.0180478821362799,0.011049723756906,0.0012891344383057,0.0003683241252302,0.0009208103130755,0.0040515653775322,0.0033149171270718,0.0007366482504604,0.0305709023941067,0.021915285451197,0.0086556169429097,0.011049723756906,0.0082872928176795,0.0027624309392265,0.0016574585635359,0.0005524861878453,0.0011049723756906,0.005524861878452999,0.0046040515653775,0.0009208103130755,0.063720073664825,0.043646408839779,0.020073664825046,0.0333333333333332,0.020073664825046,0.0132596685082872,2280
2012-08-01,2012,8,0.6221912905150129,0.2046132431895009,0.417578047325512,0.0061642473652812994,0.0043746271624577,0.0017896202028236,0.033406243786040804,0.0079538675681049,0.0254523762179359,0.0019884668920262,0.0009942334460131,0.0009942334460131,0.032809703718433,0.0238616027043149,0.0089481010141181,0.027043149731556797,0.0214754424338834,0.0055677072976734,0.0027838536488366,0.0011930801352157,0.0015907735136209,0.0007953867568104,0.0003976933784052,0.0003976933784052,0.0300258500695962,0.0075561741896997,0.0224696758798965,0.01212964804136,0.0117319546629548,0.0003976933784052,0.0017896202028236,0.0017896202028236,0.0,0.059455160071584696,0.0347981706104593,0.0246569894611254,0.022270829190693897,0.0101411811493338,0.0121296480413601,0.0011930801352156,0.0007953867568104,0.0003976933784052,0.0063630940544839,0.0037780870948498,0.0025850069596341,0.0204812089878702,0.0151123483793994,0.0053688606084708,0.0113342612845495,0.0089481010141181,0.0023861602704314,0.0047723205408629,0.0021873135812288,0.0025850069596341,0.008948101014118,0.0061642473652813,0.0027838536488367,0.0717836548021475,0.0509047524358719,0.0208789023662756,0.0405647245973353,0.0246569894611254,0.0159077351362099,2159
2012-09-01,2012,9,0.6064935064935064,0.1998144712430426,0.4066790352504638,0.0063079777365491006,0.0042671614100185,0.0020408163265306,0.025231910946196597,0.0081632653061224,0.0170686456400742,0.0061224489795917,0.0048237476808905,0.0012987012987012,0.040445269016697497,0.0261595547309833,0.0142857142857142,0.020779220779220703,0.0139146567717996,0.0068645640074211,0.0018552875695732,0.0011131725417439,0.0007421150278293,0.0011131725417438,0.0005565862708719,0.0005565862708719,0.0441558441558441,0.0165120593692022,0.0276437847866419,0.0142857142857142,0.0131725417439703,0.0011131725417439,0.0029684601113172,0.0029684601113172,0.0,0.0725417439703153,0.0430426716141001,0.0294990723562152,0.022077922077922002,0.0137291280148423,0.0083487940630797,0.0011131725417439,0.0007421150278293,0.0003710575139146,0.0046382189239331,0.0029684601113172,0.0016697588126159,0.0378478664192949,0.0317254174397031,0.0061224489795918,0.0081632653061224,0.0066790352504638,0.0014842300556586,0.0033395176252317997,0.0007421150278293,0.0025974025974025,0.0051948051948051,0.0024118738404452,0.0027829313543599,0.0610389610389609,0.0421150278293135,0.0189239332096474,0.0293135435992578,0.0179962894248608,0.011317254174397,2383
2012-10-01,2012,10,0.6589371980676327,0.2282125603864734,0.4307246376811594,0.0069565217391303995,0.0056038647342995,0.0013526570048309,0.0233816425120772,0.0069565217391304,0.0164251207729468,0.0044444444444443,0.0028985507246376,0.0015458937198067,0.026086956521739,0.0177777777777777,0.0083091787439613,0.0212560386473429,0.0152657004830917,0.0059903381642512,0.0011594202898549,0.0007729468599033,0.0003864734299516,0.0017391304347825,0.0015458937198067,0.0001932367149758,0.019903381642512,0.003671497584541,0.016231884057971,0.0177777777777777,0.0160386473429951,0.0017391304347826,0.0040579710144927,0.0038647342995169,0.0001932367149758,0.058357487922705197,0.0345893719806763,0.0237681159420289,0.019516908212560302,0.0115942028985507,0.0079227053140096,0.001159420289855,0.0005797101449275,0.0005797101449275,0.0044444444444444,0.0034782608695652,0.0009661835748792,0.028599033816425,0.022415458937198,0.006183574879227,0.0075362318840579,0.0052173913043478,0.0023188405797101,0.0028985507246376,0.0005797101449275,0.0023188405797101,0.008695652173913,0.0073429951690821,0.0013526570048309,0.0583574879227052,0.0401932367149758,0.0181642512077294,0.0409661835748791,0.0278260869565217,0.0131400966183574,2299
